"","salario","vacaciones","salario_por_hora","impuestos","sexo","mercado","categoria","distancia","vacaciones_num"
"4397",21551.62,"22",10.3329684931507,207.12,"HOMBRE","NACIONAL","TECNICO",42,21
"4398",34322.96,"28",17.7905012958164,438.07,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",75,27
"4399",10068.34,"12",4.82728630136986,27.59,"HOMBRE","LOCAL O REGIONAL","TECNICO",48,11
"4400",23555.47,"23",12.5485761035008,293.9,"MUJER","NACIONAL","TECNICO",8,22
"4401",15456,"22",7.41041095890411,88.8,"HOMBRE","NACIONAL","TECNICO",22,21
"4402",17719.67,"20",8.49573219178082,181.56,"HOMBRE","LOCAL O REGIONAL","TECNICO",55,19
"4403",17953.93,"21",8.60804863013699,153.12,"HOMBRE","NACIONAL","TECNICO",74,20
"4404",25739.28,"23",12.3407506849315,395.15,"MUJER","NACIONAL","TECNICO",33,22
"4405",12180.24,"20",6.14720115356885,41.11,"MUJER","LOCAL O REGIONAL","TECNICO",72,19
"4406",15002.62,"21",7.19303698630137,104.68,"HOMBRE","NACIONAL","TECNICO",4,20
"4407",15431.91,"21",7.39886095890411,79.74,"HOMBRE","NACIONAL","TECNICO",9,20
"4408",14101.49,"30",7.11682984859409,61.71,"HOMBRE","LOCAL O REGIONAL","TECNICO",41,29
"4409",14380.51,"30",7.25764744051911,61.71,"HOMBRE","LOCAL O REGIONAL","TECNICO",38,29
"4410",12280.1,"22",6.03868633649456,74,"MUJER","NACIONAL","TECNICO",52,21
"4411",11753.6,"22",5.77978222690551,15.46,"HOMBRE","NACIONAL","TECNICO",67,21
"4412",28972.75,"28",14.6221521268926,377.3,"MUJER","LOCAL O REGIONAL","TECNICO",67,27
"4413",18000,"22",9.08435472242249,77,"HOMBRE","MUNDIAL","TECNICO",79,21
"4414",16570,"22",8.36265320836337,29.25,"HOMBRE","MUNDIAL","TECNICO",18,21
"4415",16570,"22",8.36265320836337,119,"HOMBRE","MUNDIAL","TECNICO",7,21
"4416",19558.9,"22",9.37755479452055,326.09,"MUJER","NACIONAL","TECNICO",71,21
"4417",47873.68,"26",24.1611939437635,934.22,"HOMBRE","NACIONAL","MANDO_MEDIO",68,25
"4418",33221.97,"26",16.7666755587599,535.34,"MUJER","NACIONAL","MANDO_MEDIO",30,25
"4419",37501.78,"27",19.4381680858941,619.33,"HOMBRE","NACIONAL","MANDO_MEDIO",52,26
"4420",19886.9,"24",10.3079081821548,284.1,"MUJER","NACIONAL","TECNICO",6,23
"4421",10948.91,"6",5.24947739726027,189.64,"HOMBRE","NACIONAL","TECNICO",34,5
"4422",25607.67,"5",12.27765,188.9,"HOMBRE","NACIONAL","TECNICO",73,4
"4423",24905.14,"6",11.9408205479452,204.95,"HOMBRE","NACIONAL","TECNICO",78,5
"4424",36068.04,"22",17.292895890411,472.49,"MUJER","NACIONAL","MANDO_MEDIO",25,21
"4425",31659.96,"22",15.1794328767123,501.28,"HOMBRE","NACIONAL","MANDO_MEDIO",28,21
"4426",15091.01,"22",7.23541575342466,164.63,"MUJER","NACIONAL","TECNICO",32,21
"4427",19703.31,"23",9.44679246575342,233.51,"HOMBRE","LOCAL O REGIONAL","TECNICO",7,22
"4428",20007.23,"23",9.59250753424657,323.32,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,22
"4429",15000,"23",7.19178082191781,119,"HOMBRE","NACIONAL","TECNICO",31,22
"4430",8258.25,"12",3.95943493150685,35.39,"HOMBRE","UNIÓN EUROPEA","TECNICO",42,11
"4431",17272.68,"22",8.28142191780822,253.01,"MUJER","MUNDIAL","TECNICO",6,21
"4432",42022.12,"24",20.1475917808219,733.69,"HOMBRE","NACIONAL","MANDO_MEDIO",37,23
"4433",38674.94,"26",23.1784743150685,623.07,"MUJER","NACIONAL","MANDO_MEDIO",80,25
"4434",68493.91,"25",35.5022117734173,1464.84,"MUJER","MUNDIAL","MANDO_MEDIO",42,24
"4435",64787.52,"23",33.581091447612,886.1,"HOMBRE","NACIONAL","MANDO_MEDIO",30,22
"4436",30132.6,"24",15.6185264716772,393.64,"MUJER","NACIONAL","MANDO_MEDIO",52,23
"4437",35461.59,"30",17.0021321917808,443.93,"MUJER","MUNDIAL","MANDO_MEDIO",39,29
"4438",14439.35,"30",11.0767616438356,109.35,"HOMBRE","MUNDIAL","TECNICO",72,29
"4439",32800.55,"30",15.7262910958904,347.34,"HOMBRE","MUNDIAL","MANDO_MEDIO",6,29
"4440",33730.08,"21",16.1719561643836,439.85,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",79,20
"4441",93519.04,"23",48.4734009626064,2355.58,"HOMBRE","NACIONAL","MANDO_MEDIO",5,22
"4442",29322.94,"23",15.1988582006664,288,"HOMBRE","NACIONAL","TECNICO",2,22
"4443",29613.29,"28",14.198152739726,600.73,"MUJER","NACIONAL","TECNICO",76,27
"4444",51508.4,"28",24.6958082191781,1023.56,"HOMBRE","NACIONAL","MANDO_MEDIO",55,27
"4445",13245.64,"21",10.1610389041096,56.76,"MUJER","NACIONAL","TECNICO",6,20
"4446",39817.11,"24",21.8175945205479,608.79,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",63,23
"4447",29586.38,"25",14.1852506849315,331.89,"HOMBRE","MUNDIAL","TECNICO",4,24
"4448",26875.45,"25",12.8854897260274,362.01,"HOMBRE","MUNDIAL","TECNICO",6,24
"4449",10710.15,"25",5.13500342465753,187.51,"HOMBRE","MUNDIAL","TECNICO",51,24
"4450",53544.38,"22",27.7534735283228,744.52,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",58,21
"4451",12192.53,"22",6.31971195853388,32.34,"HOMBRE","LOCAL O REGIONAL","TECNICO",61,21
"4452",20930.73,"22",10.8489529803776,116.4,"HOMBRE","LOCAL O REGIONAL","TECNICO",24,21
"4453",18608.66,"26",8.9219602739726,188.62,"MUJER","LOCAL O REGIONAL","TECNICO",34,25
"4454",29788.45,"22",14.2821335616438,395.24,"HOMBRE","NACIONAL","TECNICO",7,21
"4455",25207.72,"22",12.0858931506849,309.39,"HOMBRE","NACIONAL","TECNICO",49,21
"4456",5260.71,"22",2.72676564235468,34.05,"MUJER","LOCAL O REGIONAL","TECNICO",55,21
"4457",11912.72,"30",5.71157808219178,59.16,"MUJER","NACIONAL","TECNICO",35,29
"4458",11604.56,"30",7.4184401826484,17.78,"MUJER","NACIONAL","TECNICO",80,29
"4459",16232.76,"22",7.7828301369863,81.16,"MUJER","NACIONAL","TECNICO",37,21
"4460",58767.38,"26",29.659095890411,1230.64,"HOMBRE","NACIONAL","MANDO_MEDIO",21,25
"4461",35713.13,"26",18.0239300648882,578.72,"MUJER","NACIONAL","MANDO_MEDIO",72,25
"4462",30738.77,"24",14.7377664383562,17.75,"MUJER","NACIONAL","MANDO_MEDIO",61,23
"4463",19236.83,"24",9.22313767123288,0.14,"HOMBRE","NACIONAL","TECNICO",4,23
"4464",23762.04,"22",12.3164961125509,202.79,"MUJER","LOCAL O REGIONAL","TECNICO",7,21
"4465",40497.53,"22",20.9909448352462,565.85,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",41,21
"4466",43284.9,"22",22.4357126990004,750.47,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"4467",43058.13,"22",22.3181717882266,713.33,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",16,21
"4468",51113.94,"22",26.4937119585339,840.15,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",34,21
"4469",47614.93,"22",24.6800821917808,806.19,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",59,21
"4470",29836.94,"22",15.0582970439798,304.28,"HOMBRE","LOCAL O REGIONAL","TECNICO",2,21
"4471",24922.43,"19",12.9179570529434,426.55,"HOMBRE","LOCAL O REGIONAL","TECNICO",72,18
"4472",29077.61,"22",15.071697149204,370.29,"HOMBRE","LOCAL O REGIONAL","TECNICO",59,21
"4473",32770.64,"22",16.9858926323584,386.54,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",28,21
"4474",20045.36,"25",9.61078904109589,183.72,"HOMBRE","NACIONAL","TECNICO",2,24
"4475",20541.03,"25",9.84843904109589,224.33,"HOMBRE","NACIONAL","TECNICO",19,24
"4476",126179.38,"23",60.4969630136986,2710.22,"HOMBRE","NACIONAL","DIRECTIVO",13,22
"4477",27373.31,"22",14.1883132173269,118.55,"MUJER","LOCAL O REGIONAL","TECNICO",60,21
"4478",22554.42,"22",11.6905546094039,177.42,"HOMBRE","LOCAL O REGIONAL","TECNICO",8,21
"4479",10649.1,"22",10.2114657534247,170.39,"HOMBRE","MUNDIAL","TECNICO",28,21
"4480",49216.33,"22",23.5968705479452,845.64,"HOMBRE","NACIONAL","MANDO_MEDIO",51,21
"4481",11031.92,"23",6.61159589041096,0,"MUJER","NACIONAL","TECNICO",24,22
"4482",36827.15,"22",20.1792602739726,480.33,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",58,21
"4483",25486.48,"22",13.2103191410589,219.66,"MUJER","LOCAL O REGIONAL","TECNICO",80,21
"4484",24551.54,"22",12.7257149203999,198.78,"MUJER","LOCAL O REGIONAL","TECNICO",60,21
"4485",17861.69,"17",8.56382397260274,205.54,"HOMBRE","NACIONAL","TECNICO",22,16
"4486",49568.76,"22",23.7658438356164,879.58,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",32,21
"4487",22027.87,"22",10.5613075342466,282.21,"HOMBRE","LOCAL O REGIONAL","TECNICO",70,21
"4488",15768.47,"25",15.1204506849315,124.1,"MUJER","LOCAL O REGIONAL","TECNICO",31,24
"4489",47815.06,"26",22.9250287671233,738.45,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",50,25
"4490",20519.94,"22",10.6360296186598,190.54,"HOMBRE","LOCAL O REGIONAL","TECNICO",39,21
"4491",47282.28,"22",22.6695863013699,721.15,"HOMBRE","MUNDIAL","MANDO_MEDIO",8,21
"4492",22252.58,"22",10.6690452054795,238.42,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"4493",24629.86,"22",12.7663102554609,230.53,"MUJER","LOCAL O REGIONAL","TECNICO",45,21
"4494",40115.84,"22",19.2336219178082,609.49,"HOMBRE","MUNDIAL","MANDO_MEDIO",51,21
"4495",12069.79,"23",7.71584748858448,21.42,"MUJER","UNIÓN EUROPEA","TECNICO",78,22
"4496",61511.82,"27",31.0441773612112,1200.51,"HOMBRE","NACIONAL","MANDO_MEDIO",24,26
"4497",50300.83,"27",25.3861434751262,847.42,"MUJER","NACIONAL","MANDO_MEDIO",63,26
"4498",40049.64,"24",19.2018821917808,500.79,"HOMBRE","NACIONAL","MANDO_MEDIO",33,23
"4499",36460.36,"24",17.4809945205479,512.67,"HOMBRE","NACIONAL","MANDO_MEDIO",48,23
"4500",31636.16,"22",16.3978615327656,390.32,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",73,21
"4501",23658.18,"25",11.3429630136986,403.85,"HOMBRE","NACIONAL","TECNICO",51,24
"4502",14161.11,"22",6.78957328767123,79.08,"HOMBRE","NACIONAL","TECNICO",9,21
"4503",18983.19,"23",9.33490200210748,164.12,"HOMBRE","NACIONAL","TECNICO",79,22
"4504",42868.87,"30",20.5535678082192,502.92,"MUJER","NACIONAL","MANDO_MEDIO",59,29
"4505",47142.09,"30",22.6023719178082,703.62,"HOMBRE","NACIONAL","MANDO_MEDIO",56,29
"4506",12117.38,"15",5.80970273972603,208.39,"HOMBRE","MUNDIAL","TECNICO",42,14
"4507",23408.94,"22",11.2234643835616,264.44,"HOMBRE","MUNDIAL","TECNICO",69,21
"4508",19555.52,"22",9.37593424657534,238.25,"MUJER","NACIONAL","TECNICO",53,21
"4509",48410.72,"22",23.2106191780822,951.95,"HOMBRE","NACIONAL","MANDO_MEDIO",5,21
"4510",22561.37,"22",10.8170952054795,243.28,"HOMBRE","NACIONAL","TECNICO",28,21
"4511",10416.59,"15",4.99425547945205,62.5,"MUJER","NACIONAL","TECNICO",11,14
"4512",7285.82,"22",5.58912219178082,12.99,"MUJER","NACIONAL","TECNICO",32,21
"4513",26405.4,"24",12.6601232876712,234.93,"HOMBRE","MUNDIAL","TECNICO",42,23
"4514",27702.56,"24",13.2820493150685,449.3,"HOMBRE","MUNDIAL","TECNICO",58,23
"4515",8424.13,"25",7.34357534246575,17.82,"MUJER","LOCAL O REGIONAL","TECNICO",49,24
"4516",13700.98,"25",7.10158163643095,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",6,24
"4517",31630.52,"22",15.554172110994,311.87,"HOMBRE","NACIONAL","MANDO_MEDIO",54,21
"4518",4623.26,"22",2.39635838578304,13.9,"MUJER","LOCAL O REGIONAL","TECNICO",12,21
"4519",12505.92,"15",9.59358246575342,28.46,"MUJER","LOCAL O REGIONAL","TECNICO",46,14
"4520",21128.02,"22",10.9512136245835,225.2,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,21
"4521",20147.62,"22",10.4430462791559,186.92,"HOMBRE","LOCAL O REGIONAL","TECNICO",65,21
"4522",17204.43,"22",8.91751277304702,138.58,"HOMBRE","NACIONAL","TECNICO",47,21
"4523",18830.6,"22",9.7603998519067,54.7,"HOMBRE","NACIONAL","TECNICO",7,21
"4524",15044.26,"22",9.94896740670761,0,"MUJER","LOCAL O REGIONAL","TECNICO",14,21
"4525",34391.42,"22",17.8259859311366,561.82,"HOMBRE","NACIONAL","MANDO_MEDIO",69,21
"4526",30374.29,"22",15.7438008145131,386.54,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",55,21
"4527",35145,"23",18.2165864494632,489.69,"HOMBRE","MUNDIAL","MANDO_MEDIO",68,22
"4528",55291.26,"22",28.6589278045168,952.21,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",75,21
"4529",39341.98,"22",25.1501242009132,600.14,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"4530",41089.28,"22",21.2976645686783,680.76,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",11,21
"4531",19600.42,"22",10.1594179933358,153.83,"MUJER","LOCAL O REGIONAL","TECNICO",66,21
"4532",36425.91,"25",17.9122845100105,488.5,"HOMBRE","NACIONAL","MANDO_MEDIO",3,24
"4533",29705.06,"26",14.2421520547945,328.97,"HOMBRE","NACIONAL","TECNICO",20,25
"4534",40775.06,"26",19.5496863013699,499.57,"HOMBRE","NACIONAL","MANDO_MEDIO",80,25
"4535",6872.16,"30",6.58974246575342,0,"MUJER","NACIONAL","TECNICO",72,29
"4536",22456.89,"24",11.0430790305585,317.51,"MUJER","NACIONAL","TECNICO",67,23
"4537",17129.78,"23",8.42349560941342,176.38,"MUJER","NACIONAL","TECNICO",25,22
"4538",43285.67,"22",22.4361118104406,650.84,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",9,21
"4539",23644.01,"22",12.2553180303591,170.56,"HOMBRE","LOCAL O REGIONAL","TECNICO",27,21
"4540",27078.49,"30",13.6661449170872,262.9,"HOMBRE","NACIONAL","TECNICO",70,29
"4541",51288.07,"25",24.5901705479452,683.72,"HOMBRE","MUNDIAL","MANDO_MEDIO",62,24
"4542",25540.42,"23",12.2454068493151,363.48,"HOMBRE","LOCAL O REGIONAL","TECNICO",80,22
"4543",42137.3,"23",20.2028150684932,853.88,"HOMBRE","MUNDIAL","MANDO_MEDIO",35,22
"4544",57510.74,"23",27.5736424657534,709.47,"HOMBRE","MUNDIAL","MANDO_MEDIO",61,22
"4545",27049.51,"24",12.9689431506849,274.28,"HOMBRE","NACIONAL","TECNICO",73,23
"4546",15171.06,"22",7.8635631247686,125.09,"HOMBRE","LOCAL O REGIONAL","TECNICO",78,21
"4547",15477.61,"22",8.99487505188875,132.36,"MUJER","LOCAL O REGIONAL","TECNICO",52,21
"4548",26718.71,"25",12.8103404109589,426.01,"HOMBRE","LOCAL O REGIONAL","TECNICO",5,24
"4549",11158.49,"12",5.34996095890411,32.44,"MUJER","NACIONAL","TECNICO",6,11
"4550",16666.68,"22",7.99087397260274,176.66,"MUJER","NACIONAL","TECNICO",31,21
"4551",10973.76,"26",5.26139178082192,0,"MUJER","NACIONAL","TECNICO",69,25
"4552",19223.7,"25",9.21684246575342,210.51,"HOMBRE","UNIÓN EUROPEA","TECNICO",77,24
"4553",18830.04,"22",9.02810136986301,230.23,"HOMBRE","LOCAL O REGIONAL","TECNICO",50,21
"4554",18475.66,"30",8.85819315068493,76.64,"MUJER","LOCAL O REGIONAL","TECNICO",31,29
"4555",17516.94,"30",8.39853287671233,75.26,"MUJER","LOCAL O REGIONAL","TECNICO",43,29
"4556",40979.97,"22",21.2410062939652,804.35,"MUJER","NACIONAL","MANDO_MEDIO",79,21
"4557",42346.74,"22",21.9494394668641,466.39,"HOMBRE","NACIONAL","MANDO_MEDIO",31,21
"4558",4114.47,"30",2.8181301369863,9.72,"HOMBRE","LOCAL O REGIONAL","TECNICO",70,29
"4559",25112.45,"22",13.0164494631618,107.69,"HOMBRE","LOCAL O REGIONAL","TECNICO",2,21
"4560",22221.32,"22",11.5179000370233,251.66,"HOMBRE","LOCAL O REGIONAL","TECNICO",18,21
"4561",20732.75,"22",10.7463346908552,109.82,"HOMBRE","LOCAL O REGIONAL","TECNICO",78,21
"4562",35372.51,"22",18.3345109218808,244.19,"HOMBRE","MUNDIAL","MANDO_MEDIO",75,21
"4563",31785.4,"22",16.4752165864495,210.61,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",61,21
"4564",31715.14,"22",16.4387989633469,191.45,"HOMBRE","NACIONAL","MANDO_MEDIO",76,21
"4565",19160.24,"22",9.9312610144391,313.53,"MUJER","NACIONAL","TECNICO",70,21
"4566",11212.42,"10",5.37581780821918,19.11,"HOMBRE","NACIONAL","TECNICO",76,9
"4567",31362.42,"26",16.2559748241392,511.48,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",36,25
"4568",34751.39,"22",18.0125679378008,208.94,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",7,21
"4569",72726.47,"22",37.696059977786,1432.27,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",22,21
"4570",22757.67,"22",11.7959044798223,336.88,"MUJER","LOCAL O REGIONAL","TECNICO",13,21
"4571",18153.82,"17",9.40960681229174,98.88,"MUJER","LOCAL O REGIONAL","TECNICO",71,16
"4572",23823.28,"22",12.348238430211,339.43,"MUJER","LOCAL O REGIONAL","TECNICO",6,21
"4573",69875.71,"22",36.2184353942984,803.25,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",39,21
"4574",26472.15,"22",13.7212180673825,377.41,"MUJER","LOCAL O REGIONAL","TECNICO",7,21
"4575",32488.97,"22",16.8398955942244,225.97,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",43,21
"4576",19323.63,"22",9.26475410958904,107.91,"MUJER","LOCAL O REGIONAL","TECNICO",48,21
"4577",20262.06,"22",9.71468630136986,208.21,"HOMBRE","LOCAL O REGIONAL","TECNICO",61,21
"4578",4247.44,"11",2.71525844748858,13.49,"MUJER","LOCAL O REGIONAL","TECNICO",41,10
"4579",60051.26,"25",28.7917,965.08,"MUJER","MUNDIAL","MANDO_MEDIO",78,24
"4580",56521.76,"25",27.0994739726027,789.8,"MUJER","MUNDIAL","MANDO_MEDIO",24,24
"4581",61163.62,"25",30.0769469617141,998.8,"MUJER","MUNDIAL","MANDO_MEDIO",7,24
"4582",40866.9,"25",20.0961222339305,616.89,"MUJER","MUNDIAL","MANDO_MEDIO",19,24
"4583",30680.05,"30",14.7096130136986,328.17,"HOMBRE","MUNDIAL","MANDO_MEDIO",67,29
"4584",40109,"23",20.7895594224361,548.08,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",7,22
"4585",108551.8,"23",56.2652795261014,2715.6,"HOMBRE","NACIONAL","MANDO_MEDIO",73,22
"4586",74594.29,"23",38.6642006664198,1835.7,"HOMBRE","NACIONAL","MANDO_MEDIO",66,22
"4587",19481.97,"24",9.34067054794521,224.22,"HOMBRE","LOCAL O REGIONAL","TECNICO",69,23
"4588",2811.42,"5",3.5945095890411,9.73,"MUJER","NACIONAL","TECNICO",59,4
"4589",31350,"22",15.0308219178082,570,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",11,21
"4590",18929.46,"22",9.07576849315068,309.75,"HOMBRE","LOCAL O REGIONAL","TECNICO",23,21
"4591",18687.13,"22",8.95958287671233,305.79,"HOMBRE","LOCAL O REGIONAL","TECNICO",10,21
"4592",28483.93,"22",13.6566787671233,399.96,"HOMBRE","LOCAL O REGIONAL","TECNICO",19,21
"4593",44261.29,"22",21.2211664383562,846.97,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",57,21
"4594",16877.47,"22",8.09193767123288,218.17,"MUJER","MUNDIAL","TECNICO",38,21
"4595",21082.32,"30",10.1079616438356,212.75,"MUJER","LOCAL O REGIONAL","TECNICO",72,29
"4596",10272,"30",5.05121180189673,0,"HOMBRE","UNIÓN EUROPEA","TECNICO",14,29
"4597",3635.65,"4",1.7431198630137,21.39,"HOMBRE","NACIONAL","TECNICO",59,3
"4598",36873.34,"22",17.678998630137,623.57,"HOMBRE","NACIONAL","MANDO_MEDIO",59,21
"4599",45358.49,"22",21.7472212328767,911.88,"HOMBRE","NACIONAL","MANDO_MEDIO",36,21
"4600",38475.68,"24",18.4472438356164,457.02,"HOMBRE","NACIONAL","MANDO_MEDIO",79,23
"4601",24770.83,"24",11.8764253424658,196.08,"HOMBRE","NACIONAL","TECNICO",43,23
"4602",33364.43,"21",17.2936697519437,395.32,"MUJER","NACIONAL","MANDO_MEDIO",55,20
"4603",20023.79,"24",10.3788619029989,276.79,"MUJER","NACIONAL","TECNICO",30,23
"4604",6200.13,"30",2.97266506849315,160.44,"HOMBRE","LOCAL O REGIONAL","TECNICO",64,29
"4605",15057.24,"30",7.21922465753425,121.09,"MUJER","LOCAL O REGIONAL","TECNICO",48,29
"4606",29549.84,"22",14.1677315068493,357.36,"HOMBRE","MUNDIAL","TECNICO",55,21
"4607",72947.06,"25",39.9709917808219,1208.45,"MUJER","NACIONAL","MANDO_MEDIO",12,24
"4608",36155.82,"22",18.7405212884117,502.76,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",40,21
"4609",49662,"25",24.4210748155954,609.04,"HOMBRE","NACIONAL","MANDO_MEDIO",48,24
"4610",39140.08,"25",19.2469659290481,673.49,"HOMBRE","NACIONAL","MANDO_MEDIO",49,24
"4611",60523.41,"22",31.3708900407257,1304.03,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",34,21
"4612",38316.51,"22",19.8604642724917,577.09,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",73,21
"4613",37457.68,"22",19.4153098852277,1001.09,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",48,21
"4614",22143.72,"24",10.6168520547945,276.8,"HOMBRE","MUNDIAL","TECNICO",36,23
"4615",24140.92,"22",11.5744136986301,352.71,"MUJER","NACIONAL","TECNICO",43,21
"4616",46260.47,"27",23.3470288392213,731.67,"MUJER","NACIONAL","MANDO_MEDIO",78,26
"4617",42781.9,"26",20.5118698630137,655.35,"HOMBRE","NACIONAL","MANDO_MEDIO",68,25
"4618",51155.07,"27",25.8172667627974,890.4,"HOMBRE","NACIONAL","MANDO_MEDIO",62,26
"4619",39652.17,"24",19.0113143835616,574.58,"HOMBRE","NACIONAL","MANDO_MEDIO",77,23
"4620",31432.58,"22",15.0704150684932,538.99,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",67,21
"4621",26807.4,"30",12.8528630136986,393.69,"HOMBRE","NACIONAL","TECNICO",41,29
"4622",12919.86,"30",8.25927123287671,64.12,"HOMBRE","NACIONAL","TECNICO",75,29
"4623",8270.85,"30",6.60912671232877,13.67,"MUJER","NACIONAL","TECNICO",41,29
"4624",6811.93,"30",5.44332305936073,17.06,"MUJER","NACIONAL","TECNICO",30,29
"4625",10946.24,"30",6.99759634703196,18.23,"MUJER","NACIONAL","TECNICO",26,29
"4626",11533.75,"30",7.89982876712329,47.57,"MUJER","NACIONAL","TECNICO",52,29
"4627",16718.16,"22",8.01555616438356,40.57,"MUJER","NACIONAL","TECNICO",38,21
"4628",9786.88,"22",4.6923397260274,21.14,"HOMBRE","NACIONAL","TECNICO",13,21
"4629",1787.51,"5",1.71405068493151,10.83,"HOMBRE","NACIONAL","TECNICO",76,4
"4630",10445.01,"23",5.00788150684931,0,"MUJER","LOCAL O REGIONAL","TECNICO",13,22
"4631",19672.27,"22",10.1966597556461,77.62,"HOMBRE","LOCAL O REGIONAL","TECNICO",2,21
"4632",28011.11,"22",14.5189018881896,308.15,"MUJER","LOCAL O REGIONAL","TECNICO",20,21
"4633",24601.08,"22",12.751392817475,281.16,"MUJER","LOCAL O REGIONAL","TECNICO",66,21
"4634",31757.49,"22",16.4607500925583,356.24,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",13,21
"4635",34589.68,"22",17.9287493520918,463.25,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",40,21
"4636",15944.64,"22",8.26453017400963,163.81,"HOMBRE","LOCAL O REGIONAL","TECNICO",1,21
"4637",24114.14,"22",12.4989988893003,243.33,"MUJER","LOCAL O REGIONAL","TECNICO",62,21
"4638",31932.74,"22",16.5515868196964,476.21,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",21,21
"4639",28320.84,"22",14.6794431691966,480.27,"MUJER","LOCAL O REGIONAL","TECNICO",18,21
"4640",18860.9,"22",13.9121496311907,176.19,"HOMBRE","LOCAL O REGIONAL","TECNICO",37,21
"4641",38404.29,"22",19.9059629766753,552.68,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",37,21
"4642",36380.19,"22",18.8568182154758,567.04,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",58,21
"4643",25276.93,"22",13.1017038134024,314.1,"HOMBRE","LOCAL O REGIONAL","TECNICO",58,21
"4644",37149.53,"22",20.954609991942,527.51,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",43,21
"4645",5998.88,"22",3.10937874861163,31.38,"HOMBRE","LOCAL O REGIONAL","TECNICO",77,21
"4646",115226.32,"27",58.1531535688536,2559.57,"MUJER","NACIONAL","MANDO_MEDIO",80,26
"4647",22342.94,"30",10.7123684931507,250.76,"MUJER","LOCAL O REGIONAL","TECNICO",57,29
"4648",13850.28,"28",12.0737185554172,78.49,"HOMBRE","LOCAL O REGIONAL","TECNICO",68,27
"4649",16474.92,"30",8.10147102212856,131.12,"MUJER","MUNDIAL","TECNICO",22,29
"4650",11214.89,"22",5.37700205479452,19.52,"MUJER","NACIONAL","TECNICO",58,21
"4651",4899.02,"22",2.34884520547945,16.99,"HOMBRE","NACIONAL","TECNICO",26,21
"4652",57338.47,"30",27.491047260274,783.08,"HOMBRE","NACIONAL","MANDO_MEDIO",47,29
"4653",52783.3,"30",25.3070616438356,800.27,"MUJER","NACIONAL","MANDO_MEDIO",38,29
"4654",7200,"30",3.45205479452055,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",5,29
"4655",14214.6,"30",6.81521917808219,94.76,"HOMBRE","NACIONAL","TECNICO",26,29
"4656",17737.32,"30",8.50419452054794,162.95,"HOMBRE","NACIONAL","TECNICO",14,29
"4657",24471.54,"25",11.7329301369863,319.55,"MUJER","LOCAL O REGIONAL","TECNICO",72,24
"4658",31159.04,"22",14.9392657534247,392.44,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",70,21
